Parameters,Confusion Matrix,Recall,Precision,F1-Score
"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 1, 'kernel': 'linear', 'gamma': 'scale'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 1, 'kernel': 'linear', 'gamma': 'auto'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 10, 'kernel': 'linear', 'gamma': 'auto'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",
[[4 0 0]
 [0 5 0]
 [0 0 5]]
,1.00000,1.00000,1.00000
